	DURATION	NEW_CAR	USED_CAR	FURNITURE	RADIO_TV	EDUCATION	RETRAINING	AMOUNT	INSTALL_RATE	MALE_DIV	MALE_SINGLE	MALE_MAR_or_WID	CO-APPLICANT	GUARANTOR	REAL_ESTATE	PROP_UNKN_NONE	OTHER_INSTALL	RENT	OWN_RES	NUM_CREDITS	NUM_DEPENDENTS	TELEPHONE	FOREIGN	RESPONSE	CHK_ACCT_0	CHK_ACCT_1	CHK_ACCT_3	HISTORY_1	HISTORY_2	HISTORY_3	HISTORY_4	SAV_ACCT_0	SAV_ACCT_1	SAV_ACCT_2	SAV_ACCT_4	EMPLOYMENT_1	EMPLOYMENT_2	EMPLOYMENT_3	EMPLOYMENT_4	PRESENT_RESIDENT_2	PRESENT_RESIDENT_3	PRESENT_RESIDENT_4	AGE_20-30	AGE_30-40	AGE_40-50	JOB_1	JOB_2	JOB_3
817	6	0	0	0	1	0	0	1554	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
818	36	0	0	0	0	0	0	15857	2	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
819	18	0	0	0	1	0	0	1345	4	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
820	12	1	0	0	0	0	0	1101	3	0	0	1	0	0	1	0	0	0	1	2	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
821	12	0	0	0	1	0	0	3016	3	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
822	36	0	0	1	0	0	0	2712	2	0	1	0	0	0	0	0	1	0	1	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
823	8	1	0	0	0	0	0	731	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
824	18	0	0	1	0	0	0	3780	3	1	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1
825	21	1	0	0	0	0	0	1602	4	0	0	1	0	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0
826	18	1	0	0	0	0	0	3966	1	0	0	0	0	0	1	0	1	1	0	3	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
827	18	0	0	0	0	0	1	4165	2	0	1	0	0	0	0	0	1	0	1	2	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
828	36	0	1	0	0	0	0	8335	3	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
829	48	0	0	0	0	0	1	6681	4	0	1	0	0	0	0	1	0	0	0	1	2	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0
830	24	0	0	0	0	0	1	2375	4	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0
831	18	1	0	0	0	0	0	1216	4	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0
832	45	0	0	0	0	0	1	11816	2	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
833	24	0	0	0	1	0	0	5084	2	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
834	15	0	0	0	1	0	0	2327	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0
835	12	1	0	0	0	0	0	1082	4	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
836	12	0	0	0	1	0	0	886	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
837	4	0	0	1	0	0	0	601	1	0	0	0	0	0	1	0	0	1	0	1	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0
838	24	0	1	0	0	0	0	2957	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
839	24	0	0	0	1	0	0	2611	4	0	0	1	1	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
840	36	0	0	1	0	0	0	5179	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
841	21	0	1	0	0	0	0	2993	3	0	1	0	0	0	1	0	1	0	1	2	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
842	18	0	0	0	0	0	0	1943	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
843	24	0	0	0	0	0	1	1559	4	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0
844	18	0	0	1	0	0	0	3422	4	0	1	0	0	0	0	0	1	0	1	3	2	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
845	21	0	0	1	0	0	0	3976	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0
846	18	1	0	0	0	0	0	6761	2	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0
847	24	1	0	0	0	0	0	1249	4	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
848	9	0	0	0	1	0	0	1364	3	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
849	12	0	0	0	1	0	0	709	4	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
850	20	1	0	0	0	0	0	2235	4	0	0	1	0	1	0	0	1	1	0	2	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
851	24	0	1	0	0	0	0	4042	3	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0
852	15	0	0	0	1	0	0	1471	4	0	1	0	0	0	0	1	0	0	0	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
853	18	1	0	0	0	0	0	1442	4	0	1	0	0	0	0	1	0	0	0	2	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0
854	36	1	0	0	0	0	0	10875	2	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
855	24	1	0	0	0	0	0	1474	4	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
856	10	0	0	0	0	0	0	894	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0
857	15	0	0	1	0	0	0	3343	4	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
858	15	1	0	0	0	0	0	3959	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
859	9	1	0	0	0	0	0	3577	1	0	1	0	0	1	1	0	0	1	0	1	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
860	24	0	1	0	0	0	0	5804	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
861	18	0	0	0	0	0	1	2169	4	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
862	24	0	0	0	1	0	0	2439	4	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
863	27	0	0	1	0	0	0	4526	4	0	1	0	0	0	1	0	1	0	1	2	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
864	10	0	0	1	0	0	0	2210	2	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
865	15	0	0	1	0	0	0	2221	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0
866	18	0	0	0	1	0	0	2389	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
867	12	0	0	1	0	0	0	3331	2	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
868	36	0	0	0	0	0	1	7409	3	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0
869	12	0	0	1	0	0	0	652	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
870	36	0	0	1	0	0	0	7678	2	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0
871	6	1	0	0	0	0	0	1343	1	0	1	0	0	0	1	0	0	0	1	2	2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
872	24	0	0	0	0	0	1	1382	4	0	1	0	0	0	1	0	0	0	1	2	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
873	15	0	0	0	0	0	0	874	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0
874	12	0	0	1	0	0	0	3590	2	0	1	0	1	0	0	0	0	0	1	1	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
875	11	1	0	0	0	0	0	1322	4	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
876	18	0	0	0	1	0	0	1940	3	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1
877	36	0	0	0	1	0	0	3595	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
878	9	1	0	0	0	0	0	1422	3	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1
879	30	0	0	0	1	0	0	6742	2	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0
880	24	0	1	0	0	0	0	7814	3	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1
881	24	0	1	0	0	0	0	9277	2	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0
882	30	1	0	0	0	0	0	2181	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
883	18	0	0	0	1	0	0	1098	4	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
884	24	0	0	1	0	0	0	4057	3	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0
885	12	0	0	0	0	1	0	795	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
886	24	0	0	0	0	0	1	2825	4	0	1	0	0	0	0	1	0	0	1	2	2	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0
887	48	0	0	0	0	0	1	15672	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
888	36	1	0	0	0	0	0	6614	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1
889	28	0	1	0	0	0	0	7824	3	0	1	0	0	1	1	0	1	1	0	2	2	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0
890	27	0	0	0	0	0	1	2442	4	0	1	0	0	0	0	0	1	0	1	4	2	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
891	15	0	0	0	1	0	0	1829	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
892	12	1	0	0	0	0	0	2171	4	0	1	0	0	0	0	0	1	0	1	2	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0
893	36	0	1	0	0	0	0	5800	3	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
894	18	0	0	0	1	0	0	1169	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0
895	36	0	1	0	0	0	0	8947	3	0	1	0	0	0	0	0	1	0	1	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1
896	21	0	0	0	1	0	0	2606	4	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1
897	12	0	0	1	0	0	0	1592	3	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0
898	15	0	0	1	0	0	0	2186	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0
899	18	0	0	1	0	0	0	4153	2	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
900	16	1	0	0	0	0	0	2625	2	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
901	20	1	0	0	0	0	0	3485	2	1	0	0	0	0	1	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0
902	36	0	1	0	0	0	0	10477	2	0	1	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
903	15	0	0	0	1	0	0	1386	4	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0
904	24	0	0	0	1	0	0	1278	4	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
905	12	0	0	0	1	0	0	1107	2	0	1	0	0	0	1	0	0	1	0	1	2	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1
906	21	1	0	0	0	0	0	3763	2	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0
907	36	0	0	0	0	1	0	3711	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
908	15	0	1	0	0	0	0	3594	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0
909	9	1	0	0	0	0	0	3195	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0
910	36	0	0	0	1	0	0	4454	4	0	0	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
911	24	0	0	1	0	0	0	4736	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0
912	30	0	0	0	1	0	0	2991	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0
913	11	0	0	0	0	0	1	2142	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
914	24	0	0	0	0	0	1	3161	4	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
915	48	0	0	0	0	0	0	18424	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
916	10	0	1	0	0	0	0	2848	1	0	1	0	1	0	1	0	0	0	1	1	2	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
917	6	1	0	0	0	0	0	14896	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
918	24	0	0	1	0	0	0	2359	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
919	24	0	0	1	0	0	0	3345	4	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1
920	18	0	0	1	0	0	0	1817	4	0	0	0	0	0	0	1	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
921	48	0	0	0	1	0	0	12749	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1
922	9	0	0	0	1	0	0	1366	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
923	12	1	0	0	0	0	0	2002	3	0	1	0	0	0	0	0	0	1	0	1	2	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
924	24	0	0	1	0	0	0	6872	2	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
925	12	1	0	0	0	0	0	697	4	0	1	0	0	0	0	0	1	0	1	2	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0
926	18	0	0	1	0	0	0	1049	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
927	48	0	1	0	0	0	0	10297	4	0	1	0	0	0	0	1	1	0	0	3	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0
928	30	0	0	0	1	0	0	1867	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
929	12	1	0	0	0	0	0	1344	4	0	1	0	0	0	1	0	0	0	1	2	2	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0
930	24	0	0	1	0	0	0	1747	4	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
931	9	0	0	0	1	0	0	1670	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
932	9	1	0	0	0	0	0	1224	3	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
933	12	0	0	0	1	0	0	522	4	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0
934	12	0	0	0	1	0	0	1498	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
935	30	0	0	0	1	0	0	1919	4	0	1	0	0	0	0	1	1	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1
936	9	0	0	0	1	0	0	745	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
937	6	0	0	0	1	0	0	2063	4	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1
938	60	0	0	0	0	1	0	6288	4	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
939	24	0	1	0	0	0	0	6842	2	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1
940	12	1	0	0	0	0	0	3527	2	0	1	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1
941	10	1	0	0	0	0	0	1546	3	0	1	0	0	0	1	0	0	0	1	1	2	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
942	24	0	0	1	0	0	0	929	4	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0
943	4	1	0	0	0	0	0	1455	2	0	1	0	0	0	1	0	0	0	1	3	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
944	15	0	0	1	0	0	0	1845	4	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
945	48	1	0	0	0	0	0	8358	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0
946	24	0	0	1	0	0	0	3349	4	0	1	0	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0
947	12	1	0	0	0	0	0	2859	4	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1
948	18	0	0	1	0	0	0	1533	4	0	0	1	1	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
949	24	0	0	0	1	0	0	3621	2	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
950	18	0	0	0	0	0	1	3590	3	0	0	1	0	0	0	0	0	0	1	3	2	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
951	36	0	0	0	0	0	1	2145	2	0	1	0	0	0	0	0	0	0	1	2	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
952	24	0	1	0	0	0	0	4113	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0
